reviewText,Positive
"used program time droid 2 even others purchase th best one market . number u galaxy s3 program longer compatible . crash phone setting menu , appar",0
"app say . use pandora running.have n't long , love far ! easier apps tried .",1
"using noom weight loss app company , know included cardio trainer part app . pro unlock key appears work unlock pro feature workout feature noom app n't need",1
fantastic app . really help keep track run see progress . provides great motivation see far come push even . definitely best app type .,1
"love app . runner , . 've enjoyed free version month . get free today , even though 's worth ten buck .",1
"sad true , used nice app . without update , functioning . setting force close app attempting change anything ! -and mine new phone ! removed fromed market ! developer beha",0
used today intense bike ride love way work . could n't ask workout app : ),1
"technological environment updating hardware software time . developer support update app , useless , within year 2. dont bother one . simply isnt worth",0
false advertising app . charged 9.99 state free . refund requested based . total dissatisfaction.c'mon amazon . better .,0
"used runtastic great , program cover many topic . n't space bjj create custom slot . gps feature map tied , mp3 player included program fantastic . easily worth",1
"app worth every bit $ 9.99 . else fully functional bike gps many tracking ability app & lt ; $ 10 . linkage google health additional plus . also , worksmartlabs.com neat featur",1
crash com.wsl.cardiotrainer module every time try start workout . ca n't use device guess ... bad . look feature rich work .,0
getting ready buy pro version use free version much . made day . many wonderful feature .,1
agree previous reviewer . simply amazing utilizes something already have-my gps-to daily jog . far complaint ; 'm sure people talking found whole install process straight foward,1
"thank developer . amazing app . wan na get run . using ur app marathon time , well along pace group . app beautiful work great . thanks againg making happen .... greeeaaaat app ..",1
"app made phone . 've always wondered n't one . dropping $ 10 cheap compared much spent gps watch tell give customizable workout . , e",1
believe 's find many apps like useful . using free one long time enjoyed . noticed run lot background force close,1
"looking gps solution rode bicycle . wanted able find easier way figure distance average speed . riding route , coming home plotting",1
1. make sure cardio trainer installed free app day key unlock pro functions.2 . leave 5 start dev app best ever android .,1
"see would ten dollar app , impressive ! love automatically start selected playlist begin workout . cleverworks flawlessly htc droid incredible .",1
used free app year use back garmin gps bike . post ride automatically facebook . ordered polar bt heartrate stap next week able integrate heart rate data .,1
loved loved free version cardio trainer past nine month used . pro version far best ! adore pro trainer feature . great motivation get foot get moving . super excited saw amazo,1
cardio trainer new favorite exercise app replacing sportypal . interface easy navigate . control need right need without lot extra stuff getting way . easy start new work,1
"used app long time amazing . work perfectly incredible running cm7 chad 's beta8 kernel . actually know , never get force close .",1
"love app , used free version nearly year . sell android phone hand best workout app available . use htc thunderbolt . work great . thx free upgrade . : - )",1
'm surprised useful motivation take time work often . 's easy interface use . start logging workout real time tell stop . add workout later . lot pr,1
"'ve used free version app couple month planned buy point year . thanks amazon , 's easy little app use , like play music 'm walking fun allows",1
ive using cardio trainer . nice able unlock full potential . im runner help quite bit . interface better mytracks consideraably,1
favorite app . worthless s4 . please update ... feel abandoned . worked galaxy ... app workout aficionado 's personal beast !,0
"casually mentioned nice iphones girlfriend 's first response frown say : `` n't cardio trainer calorific . '' well , 'm sure iphone great workout tracking apps , cardio trainer rea",1
